Sottoarea;Data;Vendite Previste;Mean Absolute Error;Root Mean Squared Error;Mean Squared Error;Mean Absolute Percentage Error
;29/05/2016;0;0,0735;0,1761;0,031;30,5435
Sottoarea_57;20/05/2016;6,39;0,5966;0,8325;0,693;16,1955
;21/05/2016;4,0996;0,5956;0,8318;0,692;15,9974
;22/05/2016;1,3786;0,5954;0,8321;0,6924;15,9596
;23/05/2016;3,8432;0,5966;0,8329;0,6938;15,9904
;24/05/2016;6,0962;0,5972;0,8337;0,695;15,9962
;25/05/2016;5,3402;0,5983;0,8345;0,6964;16,0242
;26/05/2016;7,2582;0,5966;0,8329;0,6937;16,0242
;27/05/2016;7,6245;0,5962;0,833;0,6939;15,9746
;28/05/2016;3,366;0,5968;0,8337;0,6951;15,9867
;29/05/2016;0,9333;0,5973;0,8344;0,6962;15,9956
Sottoarea_58;20/05/2016;4,3166;0,5386;0,7923;0,6278;16,8306
;21/05/2016;2,7525;0,5369;0,7908;0,6254;16,8306
;22/05/2016;0,4557;0,5375;0,7915;0,6265;16,8384
;23/05/2016;3,077;0,538;0,7922;0,6276;16,8462
;24/05/2016;5,1111;0,5387;0,7929;0,6288;16,8462
;25/05/2016;3,4973;0,5396;0,7937;0,63;16,8741
;26/05/2016;3,9434;0,5384;0,7929;0,6286;16,8741
;27/05/2016;4,2271;0,5393;0,7936;0,6299;16,904
;28/05/2016;1,9952;0,5393;0,7941;0,6305;16,911
;29/05/2016;0,4293;0,54;0,7948;0,6317;16,935
Sottoarea_59;20/05/2016;1,1043;0,2895;0,4924;0,2425;17,9061
;21/05/2016;0,7984;0,2893;0,4927;0,2427;17,9061
;22/05/2016;0,0176;0,2895;0,4931;0,2431;17,9061
;23/05/2016;0,955;0,29;0,4936;0,2436;17,9061
;24/05/2016;1,5919;0,2903;0,494;0,2441;17,9061
;25/05/2016;1,0252;0,2908;0,4945;0,2446;17,9061
;26/05/2016;1,0167;0,2909;0,4949;0,2449;17,9061
;27/05/2016;1,0228;0,2907;0,4951;0,2451;17,9061
;28/05/2016;0,9511;0,2911;0,4956;0,2456;17,9295
;29/05/2016;0,0827;0,2912;0,496;0,246;17,9081
Sottoarea_6;20/05/2016;0,1636;0,1448;0,1878;0,0353;21,585
;21/05/2016;0,2397;0,145;0,188;0,0353;21,585
;22/05/2016;0,0541;0,1451;0,1881;0,0354;21,585
;23/05/2016;0,3648;0,1454;0,1883;0,0355;21,585
;24/05/2016;0,1664;0,1457;0,1885;0,0355;21,585
;25/05/2016;0,089;0,1459;0,1887;0,0356;21,585
;26/05/2016;0,1386;0,1456;0,1883;0,0355;21,585
;27/05/2016;0,1883;0,1457;0,1885;0,0355;21,585
;28/05/2016;0,061;0,1457;0,1885;0,0355;21,585
;29/05/2016;0,1081;0,1459;0,1887;0,0356;21,585
Sottoarea_60;20/05/2016;7,1916;0,6237;0,8822;0,7782;14,982
;21/05/2016;6,0428;0,6227;0,8816;0,7772;14,8949
;22/05/2016;1,9734;0,6219;0,8813;0,7767;14,8211
;23/05/2016;4,6083;0,6227;0,8821;0,7781;14,8349
;24/05/2016;5,9843;0,6239;0,883;0,7797;14,8623
;25/05/2016;5,5567;0,6241;0,8836;0,7807;14,8579
;26/05/2016;6,2505;0,6226;0,8823;0,7785;14,5989
;27/05/2016;8,1603;0,6228;0,8829;0,7795;14,6023
;28/05/2016;4,5756;0,6233;0,8836;0,7808;14,6149
;29/05/2016;1,4233;0,6227;0,8835;0,7806;14,5791
Sottoarea_7;20/05/2016;3,1376;0,2628;0,5191;0,2694;16,3329
;21/05/2016;2,2432;0,2623;0,519;0,2694;16,3329
;22/05/2016;0,5906;0,2627;0,5195;0,2699;16,3658
;23/05/2016;1,7962;0,2631;0,52;0,2704;16,3846
;24/05/2016;2,2542;0,2631;0,5204;0,2708;16,357
;25/05/2016;5,2347;0,2632;0,5208;0,2713;16,351
;26/05/2016;3,7091;0,2625;0,5206;0,271;16,351
;27/05/2016;2,9549;0,2626;0,5211;0,2715;16,3471
;28/05/2016;2,2239;0,2622;0,5212;0,2716;16,3289
;29/05/2016;1,2881;0,2617;0,5212;0,2716;16,3039
Sottoarea_8;20/05/2016;2,8766;0,3517;0,4756;0,2262;16,1692
;21/05/2016;2,5014;0,3518;0,4759;0,2265;16,135
;22/05/2016;0,4113;0,3523;0,4763;0,2269;16,1592
;23/05/2016;1,4844;0,3521;0,4764;0,227;16,1481
;24/05/2016;3,9017;0,3525;0,4768;0,2274;16,1458
;25/05/2016;2,4918;0,353;0,4773;0,2278;16,1708
;26/05/2016;2,4578;0,3506;0,4726;0,2233;16,1708
;27/05/2016;2,9834;0,3508;0,4729;0,2236;16,1783
;28/05/2016;1,6791;0,3502;0,4726;0,2233;16,1806
;29/05/2016;0,6707;0,3507;0,473;0,2238;16,2029
Sottoarea_9;20/05/2016;1,9097;0,2268;0,2963;0,0878;14,7542
;21/05/2016;1,5282;0,2255;0,2941;0,0865;14,7542
;22/05/2016;0,1068;0,2238;0,2905;0,0844;14,7265
;23/05/2016;1,4837;0,2241;0,2908;0,0846;14,7398
;24/05/2016;1,538;0,2243;0,2911;0,0847;14,7476
;25/05/2016;1,5241;0,2247;0,2913;0,0849;14,7719
;26/05/2016;1,8718;0,2239;0,2903;0,0843;14,7719
;27/05/2016;2,056;0,2238;0,2903;0,0843;14,7729
;28/05/2016;0,937;0,2222;0,2872;0,0825;14,761
;29/05/2016;0,0913;0,2224;0,2875;0,0826;14,7822
Sottoarea_91;20/05/2016;3,1785;0,426;0,7029;0,494;16,3622
;21/05/2016;1,9524;0,4247;0,7019;0,4926;16,3622
;22/05/2016;0,6768;0,4245;0,7021;0,493;16,2768
;23/05/2016;2,4145;0,4248;0,7028;0,4939;16,2576
;24/05/2016;3,7351;0,4252;0,7034;0,4948;16,2493
;25/05/2016;2,8918;0,4252;0,7038;0,4954;16,1914
;26/05/2016;3,7353;0,4238;0,7027;0,4937;16,1914
;27/05/2016;3,5885;0,4241;0,7032;0,4946;16,1956
;28/05/2016;1,0843;0,4246;0,7039;0,4955;16,2212
;29/05/2016;0,2232;0,4246;0,7043;0,4961;16,2069
Sottoarea_92;20/05/2016;3,6648;0,4314;0,5882;0,346;15,5364
;21/05/2016;2,1879;0,4304;0,5873;0,3449;15,3684
;22/05/2016;0,6932;0,4281;0,5836;0,3406;15,3446
;23/05/2016;3,9335;0,4282;0,5839;0,341;15,3357
;24/05/2016;4,1419;0,4287;0,5845;0,3416;15,3338
;25/05/2016;3,9275;0,4294;0,585;0,3423;15,3593
;26/05/2016;3,8934;0,4283;0,584;0,3411;15,1822
;27/05/2016;3,7679;0,4281;0,5841;0,3412;15,1915
;28/05/2016;2,2594;0,4281;0,5844;0,3415;15,2056
;29/05/2016;1,0075;0,4275;0,5841;0,3411;15,1608
Sottoarea_93;20/05/2016;1,6495;0,2033;0,3064;0,0939;13,3802
;21/05/2016;1,1486;0,2029;0,3061;0,0937;13,3802
;22/05/2016;0,2795;0,2022;0,3054;0,0933;13,366
;23/05/2016;1,5776;0,2025;0,3057;0,0934;13,3873
;24/05/2016;1,0403;0,2028;0,306;0,0936;13,3873
;25/05/2016;1,1119;0,2018;0,3048;0,0929;13,3873
;26/05/2016;1,43;0,2014;0,3045;0,0927;13,3873
;27/05/2016;1,7341;0,2018;0,3048;0,0929;13,4142
;28/05/2016;0,4933;0,2015;0,3047;0,0929;13,405
;29/05/2016;0,2164;0,2018;0,305;0,093;13,4309
Sottoarea_94;20/05/2016;5,9035;0,3471;0,4683;0,2193;15,447
;21/05/2016;2,7065;0,3462;0,4673;0,2183;15,2956
;22/05/2016;1,52;0,3467;0,4677;0,2188;15,3192
;23/05/2016;2,4901;0,3466;0,4679;0,2189;15,3093
;24/05/2016;3,8145;0,3471;0,4683;0,2193;15,3234
;25/05/2016;3,5801;0,347;0,4685;0,2194;15,2716
;26/05/2016;4,3662;0,3452;0,4655;0,2166;15,2716
;27/05/2016;5,5548;0,345;0,4655;0,2167;15,2586
;28/05/2016;2,6329;0,3455;0,466;0,2171;15,2846
;29/05/2016;1,2793;0,3461;0,4665;0,2176;15,3166
Sottoarea_95;20/05/2016;3,5265;0,2502;0,3389;0,1148;15,2891
;21/05/2016;2,2097;0,2495;0,338;0,1143;15,2891
;22/05/2016;0,8365;0,2497;0,3383;0,1145;15,2947
;23/05/2016;1,5618;0,2495;0,3383;0,1144;15,2947
;24/05/2016;2,6472;0,2496;0,3385;0,1146;15,2873
;25/05/2016;3,1665;0,25;0,3388;0,1148;15,3089
;26/05/2016;2,5843;0,2493;0,3382;0,1144;15,3089
;27/05/2016;3,637;0,2495;0,3384;0,1145;15,3026
;28/05/2016;1,9305;0,2496;0,3387;0,1147;15,2995
;29/05/2016;1,0097;0,2501;0,339;0,1149;15,3246
Sottoarea_96;20/05/2016;3,5506;0,5286;0,8138;0,6622;21,7684
;21/05/2016;2,5872;0,5285;0,8141;0,6628;21,6832
;22/05/2016;0,1433;0,5291;0,8149;0,664;21,7086
;23/05/2016;2,813;0,5301;0,8157;0,6653;21,7537
;24/05/2016;3,863;0,5308;0,8164;0,6666;21,7525
;25/05/2016;3,6212;0,5307;0,8169;0,6673;21,6749
;26/05/2016;4,4361;0,5301;0,8169;0,6673;21,6749
;27/05/2016;6,5985;0,5301;0,8173;0,668;21,6009
;28/05/2016;1,7633;0,5309;0,8181;0,6693;21,6367
;29/05/2016;0,7067;0,5314;0,8189;0,6705;21,6201
Sottoarea_97;20/05/2016;4,1259;0,256;0,4016;0,1613;15,7632
;21/05/2016;2,6114;0,2555;0,4014;0,1611;15,7632
;22/05/2016;1,7867;0,256;0,4018;0,1614;15,7972
;23/05/2016;3,4199;0,2563;0,4022;0,1617;15,8097
;24/05/2016;3,4163;0,2567;0,4025;0,162;15,8097
;25/05/2016;3,7488;0,2571;0,4029;0,1624;15,8333
;26/05/2016;5,5822;0,2571;0,4032;0,1626;15,8143
;27/05/2016;3,8661;0,2571;0,4034;0,1627;15,7835
;28/05/2016;2,15;0,2576;0,4038;0,1631;15,8198
;29/05/2016;1,7332;0,2578;0,4042;0,1634;15,8283
Sottoarea_98;20/05/2016;1,8032;0,204;0,2732;0,0747;13,5661
;21/05/2016;1,7788;0,2036;0,2729;0,0745;13,5038
;22/05/2016;0,2367;0,2033;0,2727;0,0744;13,5078
;23/05/2016;1,3387;0,203;0,2725;0,0742;13,4945
;24/05/2016;1,2258;0,203;0,2726;0,0743;13,4945
;25/05/2016;1,3532;0,203;0,2727;0,0744;13,4729
;26/05/2016;1,8542;0,2019;0,2711;0,0735;13,4729
;27/05/2016;1,9451;0,2016;0,2708;0,0734;13,476
;28/05/2016;0,97;0,2013;0,2706;0,0732;13,4786
;29/05/2016;0,0367;0,1983;0,2601;0,0676;13,4445
Sottoarea_99;20/05/2016;2,3488;0,2625;0,3648;0,1331;13,6721
;21/05/2016;2,9914;0,2601;0,3594;0,1292;13,6721
;22/05/2016;0,2096;0,2589;0,3575;0,1278;13,6692
;23/05/2016;1,5168;0,2592;0,3579;0,1281;13,6818
;24/05/2016;1,4168;0,2594;0,3582;0,1283;13,6764
;25/05/2016;2,4706;0,2598;0,3585;0,1285;13,6992
;26/05/2016;2,2033;0,2588;0,3573;0,1276;13,6992
;27/05/2016;2,0223;0,2574;0,3552;0,1261;13,6878
;28/05/2016;0,51;0,2559;0,3527;0,1244;13,604
;29/05/2016;0,2178;0,2564;0,353;0,1246;13,6324
Sottoarea_32;20/05/2016;0;0,0075;0,0421;0,0018;38,4
;21/05/2016;0;0,0075;0,0421;0,0018;38,4
;22/05/2016;0;0,0075;0,0422;0,0018;38,4
;23/05/2016;0;0,0075;0,0422;0,0018;38,4
;24/05/2016;0;0,0075;0,0422;0,0018;38,4
;25/05/2016;0;0,0076;0,0423;0,0018;38,4
;26/05/2016;0;0,0076;0,0423;0,0018;38,4
;27/05/2016;0;0,0076;0,0424;0,0018;38,4
;28/05/2016;0;0,0076;0,0424;0,0018;38,4
;29/05/2016;0;0,0076;0,0424;0,0018;38,4
Sottoarea_62;20/05/2016;7,4295;0,4754;0,6789;0,4609;10,859
;21/05/2016;2,1806;0,4722;0,6731;0,453;10,859
;22/05/2016;0,3132;0,4722;0,6734;0,4535;10,8661
;23/05/2016;9,5582;0,4714;0,6729;0,4528;10,8661
;24/05/2016;7,0134;0,4719;0,6735;0,4536;10,8661
;25/05/2016;7,4883;0,4712;0,6733;0,4533;10,8649
;26/05/2016;6,506;0,4672;0,6646;0,4417;10,8649
;27/05/2016;7,8837;0,4666;0,6643;0,4414;10,8696
;28/05/2016;2,0617;0,4661;0,6643;0,4413;10,8768
;29/05/2016;0,2496;0,4629;0,6586;0,4337;10,8599
Sottoarea_63;20/05/2016;3,0367;0,3028;0,4029;0,1623;12,703
;21/05/2016;0,8514;0,3008;0,3992;0,1593;12,703
;22/05/2016;0,1819;0,3002;0,3987;0,1589;12,5901
;23/05/2016;3,977;0,3003;0,3989;0,1591;12,5901
;24/05/2016;3,3593;0,3006;0,3992;0,1594;12,5901
;25/05/2016;3,8641;0,3003;0,3991;0,1593;12,5855
;26/05/2016;2,7796;0,2987;0,3965;0,1572;12,5855
;27/05/2016;3,1561;0,2985;0,3965;0,1572;12,5916
;28/05/2016;0,6643;0,2987;0,3968;0,1574;12,6075
;29/05/2016;0,1633;0,2991;0,3971;0,1577;12,6344
Sottoarea_64;20/05/2016;10,1047;0,4492;0,6523;0,4254;9,7197
;21/05/2016;2,5163;0,4449;0,6424;0,4127;9,7197
;22/05/2016;0,2167;0,4456;0,6431;0,4135;9,7376
;23/05/2016;7,1242;0,4453;0,6432;0,4137;9,6307
;24/05/2016;8,6599;0,4462;0,6438;0,4145;9,6307
;25/05/2016;8,7074;0,4455;0,6435;0,4141;9,608
;26/05/2016;7,6984;0,442;0,6364;0,405;9,608
;27/05/2016;10,2483;0,4416;0,6364;0,405;9,6057
;28/05/2016;2,6393;0,4421;0,637;0,4057;9,6212
;29/05/2016;0,1868;0,4421;0,6373;0,4061;9,6258
Sottoarea_65;20/05/2016;1,0145;0,0879;0,1493;0,0223;7,3613
;21/05/2016;0,0068;0,0876;0,149;0,0222;7,3613
;22/05/2016;0,02;0,0875;0,149;0,0222;7,338
;23/05/2016;0,9983;0,0875;0,1491;0,0222;7,338
;24/05/2016;1,0091;0,0876;0,1493;0,0223;7,338
;25/05/2016;1,0592;0,0878;0,1494;0,0223;7,3511
;26/05/2016;1,0533;0,0872;0,1488;0,0221;7,3511
;27/05/2016;1,2415;0,0872;0,1488;0,0222;7,3427
;28/05/2016;0,05;0,0872;0,149;0,0222;7,3457
;29/05/2016;0,02;0,0873;0,1491;0,0222;7,3546
Sottoarea_66;20/05/2016;5,3966;0,3676;0,5424;0,2942;10,4748
;21/05/2016;0,7494;0,3644;0,5355;0,2868;10,4748
;22/05/2016;0,0505;0,3601;0,5241;0,2747;10,4386
;23/05/2016;4,0357;0,3608;0,5246;0,2753;10,4608
;24/05/2016;5,2785;0,361;0,5251;0,2757;10,4608
;25/05/2016;4,744;0,3603;0,5247;0,2753;10,4443
;26/05/2016;3,0177;0,3564;0,5146;0,2648;10,4443
;27/05/2016;4,3082;0,3566;0,515;0,2652;10,4593
;28/05/2016;1,0595;0,3538;0,5094;0,2594;10,4365
;29/05/2016;0,0334;0,3543;0,5099;0,26;10,4593
Sottoarea_67;20/05/2016;7,334;0,463;0,6388;0,408;11,098
;21/05/2016;1,9712;0,4598;0,633;0,4007;11,098
;22/05/2016;0,13;0,4591;0,6325;0,4001;11,0995
;23/05/2016;7,8202;0,4598;0,6331;0,4008;11,0981
;24/05/2016;6,8094;0,4607;0,6337;0,4016;11,0981
;25/05/2016;6,2216;0,4592;0,6322;0,3997;11,0561
;26/05/2016;4,9928;0,455;0,6223;0,3873;11,0561
;27/05/2016;6,5836;0,4555;0,6228;0,3879;11,0743
;28/05/2016;1,5573;0,4542;0,6215;0,3862;11,0714
;29/05/2016;0,3096;0,4532;0,6207;0,3853;11,0732
Sottoarea_68;20/05/2016;4,5802;0,3268;0,4267;0,182;12,3503
;21/05/2016;0,83;0,325;0,4233;0,1792;12,3503
;22/05/2016;0,0833;0,3254;0,4237;0,1795;12,3627
;23/05/2016;2,9694;0,3249;0,4234;0,1793;12,3627
;24/05/2016;4,133;0,3253;0,4238;0,1796;12,3627
;25/05/2016;3,3311;0,325;0,4237;0,1795;12,288
;26/05/2016;2,82;0,3246;0,4236;0,1794;12,2004
;27/05/2016;3,7495;0,3247;0,4237;0,1796;12,192
;28/05/2016;0,7767;0,3241;0,4233;0,1792;12,1853
;29/05/2016;0,04;0,3241;0,4235;0,1793;12,1742
Sottoarea_69;20/05/2016;5,0887;0,3798;0,5217;0,2721;14,5322
;21/05/2016;0,997;0,3778;0,5186;0,2689;14,5322
;22/05/2016;0,0267;0,378;0,519;0,2693;14,5347
;23/05/2016;3,8487;0,3785;0,5194;0,2698;14,5536
;24/05/2016;4,1537;0,3788;0,5198;0,2702;14,5536
;25/05/2016;3,9127;0,3787;0,5201;0,2705;14,5562
;26/05/2016;3,3161;0,3779;0,5194;0,2698;14,412
;27/05/2016;4,8919;0,3776;0,5194;0,2698;14,4043
;28/05/2016;0,6667;0,3777;0,5197;0,2701;14,4192
;29/05/2016;0,0233;0,3765;0,5184;0,2687;14,3383
Sottoarea_70;20/05/2016;4,0256;0,3123;0,448;0,2007;9,8849
;21/05/2016;0,4475;0,3094;0,4412;0,1947;9,8849
;22/05/2016;0,0134;0,3099;0,4417;0,1951;9,9065
;23/05/2016;5,1656;0,3098;0,4418;0,1952;9,9065
;24/05/2016;3,5791;0,3104;0,4423;0,1956;9,9065
;25/05/2016;5,4431;0,3103;0,4425;0,1958;9,903
;26/05/2016;4,0933;0,3079;0,4377;0,1916;9,903
;27/05/2016;4,6438;0,3082;0,438;0,1919;9,9202
;28/05/2016;0,6669;0,3082;0,4383;0,1921;9,9267
;29/05/2016;0,1297;0,3078;0,4381;0,192;9,9265
Sottoarea_71;20/05/2016;3,1845;0,2528;0,354;0,1254;11,6781
;21/05/2016;0,4863;0,2513;0,3514;0,1235;11,6781
;22/05/2016;0,1756;0,251;0,3514;0,1234;11,6086
;23/05/2016;3,6807;0,2515;0,3517;0,1237;11,6086
;24/05/2016;3,7864;0,2519;0,352;0,1239;11,6086
;25/05/2016;3,1855;0,2521;0,3523;0,1241;11,6189
;26/05/2016;3,306;0,2506;0,3498;0,1224;11,6189
;27/05/2016;2,7771;0,2504;0,3499;0,1224;11,6061
;28/05/2016;0,3196;0,2508;0,3502;0,1226;11,6299
;29/05/2016;0,0788;0,251;0,3505;0,1228;11,644
Sottoarea_72;20/05/2016;2,7007;0,1929;0,2668;0,0712;11,1389
;21/05/2016;0,2433;0,1913;0,2634;0,0694;11,1389
;22/05/2016;0,0128;0,1913;0,2635;0,0694;11,1393
;23/05/2016;2,8717;0,1916;0,2638;0,0696;11,1393
;24/05/2016;1,9628;0,1919;0,264;0,0697;11,1393
;25/05/2016;3,051;0,1923;0,2643;0,0698;11,1656
;26/05/2016;2,5922;0,1909;0,2618;0,0685;11,1656
;27/05/2016;2,5937;0,1906;0,2616;0,0684;11,147
;28/05/2016;0,6563;0,1901;0,2611;0,0682;11,1374
;29/05/2016;0;0,19;0,2611;0,0682;11,132
Sottoarea_73;20/05/2016;4,6814;0,4376;0,6678;0,4459;12,6501
;21/05/2016;0,7176;0,4356;0,6654;0,4428;12,6501
;22/05/2016;0,08;0,4364;0,6661;0,4436;12,6771
;23/05/2016;4,5224;0,437;0,6667;0,4445;12,6771
;24/05/2016;3,0954;0,4373;0,6673;0,4452;12,6771
;25/05/2016;4,7418;0,4379;0,6679;0,4461;12,7004
;26/05/2016;3,5998;0,4367;0,667;0,4449;12,7004
;27/05/2016;4,6324;0,4368;0,6674;0,4454;12,7067
;28/05/2016;0,5692;0,4352;0,6657;0,4432;12,6933
;29/05/2016;0,09;0,4358;0,6664;0,4441;12,7186
Sottoarea_74;20/05/2016;7,8609;0,426;0,613;0,3757;9,511
;21/05/2016;1,5446;0,4211;0,6;0,36;9,511
;22/05/2016;0,0235;0,4218;0,6005;0,3607;9,53
;23/05/2016;6,4933;0,4219;0,6009;0,3611;9,53
;24/05/2016;6,4895;0,4228;0,6015;0,3618;9,53
;25/05/2016;7,6489;0,4234;0,6021;0,3626;9,5488
;26/05/2016;6,1037;0,42;0,595;0,3541;9,5488
;27/05/2016;7,6191;0,4202;0,5955;0,3546;9,5628
;28/05/2016;1,1333;0,4201;0,5957;0,3549;9,5718
;29/05/2016;0,0235;0,4192;0,595;0,3541;9,5686
Sottoarea_75;20/05/2016;6,1749;0,3956;0,5522;0,305;10,6661
;21/05/2016;0,7473;0,3927;0,5467;0,2989;10,6661
;22/05/2016;0,0634;0,3929;0,5471;0,2993;10,6736
;23/05/2016;5,5859;0,393;0,5475;0,2997;10,6736
;24/05/2016;5,2624;0,3932;0,5478;0,3001;10,6736
;25/05/2016;5,5922;0,3932;0,5481;0,3004;10,6812
;26/05/2016;5,5142;0,3907;0,5436;0,2955;10,6812
;27/05/2016;5,4041;0,3913;0,5441;0,2961;10,7027
;28/05/2016;0,61;0,3912;0,5443;0,2963;10,7112
;29/05/2016;0,13;0,3917;0,5448;0,2969;10,7315
Sottoarea_76;20/05/2016;8,2144;0,5257;0,7741;0,5992;11,6447
;21/05/2016;1,3534;0,5208;0,7634;0,5828;11,6447
;22/05/2016;0,3061;0,5201;0,7632;0,5824;11,6318
;23/05/2016;6,9448;0,5211;0,7639;0,5836;11,6514
;24/05/2016;6,9648;0,5215;0,7646;0,5846;11,6514
;25/05/2016;8,5842;0,5224;0,7653;0,5857;11,6761
;26/05/2016;6,808;0,5179;0,7559;0,5714;11,6761
;27/05/2016;7,7928;0,5189;0,7567;0,5726;11,7028
;28/05/2016;1,03;0,5179;0,7561;0,5717;11,7041
;29/05/2016;0,1067;0,5189;0,7569;0,5728;11,7298
Sottoarea_77;20/05/2016;7,5028;0,4761;0,6962;0,4847;9,4563
;21/05/2016;1,3481;0,4706;0,6816;0,4645;9,4563
;22/05/2016;0,1001;0,4691;0,6802;0,4626;9,3832
;23/05/2016;5,3284;0,4691;0,6805;0,4631;9,3832
;24/05/2016;7,6708;0,4698;0,6812;0,464;9,3832
;25/05/2016;8,3889;0,4706;0,6818;0,4649;9,4031
;26/05/2016;7,545;0,4663;0,6725;0,4523;9,4031
;27/05/2016;8,432;0,4648;0,671;0,4503;9,3672
;28/05/2016;0,9668;0,4645;0,6712;0,4505;9,3737
;29/05/2016;0,1001;0,4649;0,6717;0,4512;9,3864
Sottoarea_78;20/05/2016;0,5857;0,1016;0,1726;0,0298;8,6759
;21/05/2016;0,01;0,1012;0,1722;0,0297;8,6759
;22/05/2016;9,00E-04;0,1012;0,1723;0,0297;8,6759
;23/05/2016;0,4614;0,1014;0,1725;0,0298;8,6759
;24/05/2016;0,3745;0,1016;0,1727;0,0298;8,6759
;25/05/2016;0,892;0,1015;0,1727;0,0298;8,6759
;26/05/2016;0,3591;0,1011;0,1723;0,0297;8,6759
;27/05/2016;0,7234;0,1004;0,1714;0,0294;8,6759
;28/05/2016;0;0,1003;0,1714;0,0294;8,6647
;29/05/2016;9,00E-04;0,1001;0,1713;0,0293;8,6647
Sottoarea_79;20/05/2016;3,2887;0,2478;0,3644;0,1328;10,6488
;21/05/2016;0,454;0,2452;0,3583;0,1284;10,6488
;22/05/2016;0,0133;0,2451;0,3584;0,1285;10,6356
;23/05/2016;3,5605;0,2455;0,3588;0,1287;10,6356
;24/05/2016;3,93;0,2459;0,3591;0,129;10,6356
;25/05/2016;3,2955;0,2462;0,3595;0,1292;10,6563
;26/05/2016;2,6376;0,2443;0,3557;0,1265;10,6563
;27/05/2016;3,1676;0,2436;0,3551;0,1261;10,6072
;28/05/2016;0,2678;0,2425;0,3537;0,1251;10,5931
;29/05/2016;0,0167;0,2428;0,354;0,1253;10,6112
Sottoarea_80;20/05/2016;5,8099;0,3838;0,5239;0,2745;10,3767
;21/05/2016;1,5553;0,3807;0,5172;0,2675;10,3767
;22/05/2016;0,01;0,3809;0,5175;0,2678;10,3852
;23/05/2016;6,2144;0,38;0,5167;0,267;10,3852
;24/05/2016;5,438;0,38;0,517;0,2673;10,3852
;25/05/2016;5,6322;0,3802;0,5174;0,2677;10,3898
;26/05/2016;4,7222;0,3785;0,5148;0,265;10,3898
;27/05/2016;5,7598;0,3792;0,5153;0,2655;10,4124
;28/05/2016;2,7618;0,3797;0,5158;0,266;10,4304
;29/05/2016;0;0,3798;0,5161;0,2664;10,4406
Sottoarea_81;20/05/2016;4,5484;0,3398;0,4644;0,2156;10,8317
;21/05/2016;1,1984;0,337;0,4583;0,2101;10,8317
;22/05/2016;0,0498;0,3352;0,4554;0,2074;10,8079
;23/05/2016;4,09;0,335;0,4554;0,2074;10,8079
;24/05/2016;4,8317;0,3355;0,4558;0,2078;10,8079
;25/05/2016;4,5494;0,3359;0,4562;0,2082;10,8236
;26/05/2016;3,8533;0,334;0,453;0,2052;10,8236
;27/05/2016;3,5251;0,3342;0,4533;0,2055;10,8213
;28/05/2016;1,3784;0,3345;0,4537;0,2058;10,8329
;29/05/2016;0,0167;0,3336;0,4528;0,205;10,8276
Sottoarea_82;20/05/2016;2,1286;0,2225;0,3003;0,0902;11,1688
;21/05/2016;0,9054;0,2213;0,2981;0,0889;11,1688
;22/05/2016;0,0198;0,2215;0,2984;0,089;11,1852
;23/05/2016;2,8002;0,221;0,298;0,0888;11,1852
;24/05/2016;2,3751;0,221;0,298;0,0888;11,1852
;25/05/2016;2,2872;0,2213;0,2983;0,089;11,2075
;26/05/2016;2,1809;0,2201;0,2962;0,0878;11,2075
;27/05/2016;2,7633;0,2192;0,295;0,087;11,1934
;28/05/2016;0,2864;0,2194;0,2952;0,0872;11,2136
;29/05/2016;0,0734;0,2193;0,2952;0,0872;11,2166
Sottoarea_83;20/05/2016;6,5235;0,3166;0,4558;0,2077;9,471
;21/05/2016;1,3196;0,3141;0,4507;0,2031;9,471
;22/05/2016;0,0633;0,314;0,4508;0,2032;9,4637
;23/05/2016;4,2993;0,314;0,4511;0,2035;9,4192
;24/05/2016;5,37;0,3146;0,4515;0,2039;9,4192
;25/05/2016;5,5952;0,3141;0,4514;0,2037;9,4091
;26/05/2016;4,9444;0,3121;0,4479;0,2006;9,4091
;27/05/2016;5,5778;0,3124;0,4483;0,201;9,4224
;28/05/2016;1,2886;0,3125;0,4486;0,2012;9,4297
;29/05/2016;0,0658;0,3128;0,449;0,2016;9,4454
Sottoarea_84;20/05/2016;6,7865;0,506;0,7179;0,5154;10,4295
;21/05/2016;1,7279;0,5028;0,7124;0,5075;10,4295
;22/05/2016;0,1385;0,5032;0,713;0,5083;10,4374
;23/05/2016;6,3486;0,5042;0,7137;0,5093;10,4601
;24/05/2016;6,6166;0,5052;0,7144;0,5103;10,4601
;25/05/2016;8,2265;0,5052;0,7147;0,5108;10,4605
;26/05/2016;7,3395;0,5008;0,7053;0,4975;10,4605
;27/05/2016;7,6703;0,5009;0,7057;0,498;10,4714
;28/05/2016;1,7411;0,4997;0,7047;0,4966;10,4635
;29/05/2016;0,1438;0,4995;0,7049;0,4969;10,4762
Sottoarea_85;20/05/2016;2,3063;0,2755;0,362;0,1311;13,718
;21/05/2016;0,5267;0,2735;0,3579;0,1281;13,718
;22/05/2016;0,02;0,2734;0,358;0,1281;13,7237
;23/05/2016;2,1667;0,2732;0,3579;0,1281;13,6681
;24/05/2016;2,9733;0,2732;0,3581;0,1282;13,6681
;25/05/2016;3,0861;0,2737;0,3584;0,1285;13,6995
;26/05/2016;2,5622;0,2722;0,3556;0,1265;13,6995
;27/05/2016;2,5289;0,2715;0,3549;0,126;13,5893
;28/05/2016;0,3735;0,2708;0,3542;0,1254;13,5845
